address,price,contract_price,contract_date,type,zoning,land_area,building_area,floor_area,floor_plan,construction_year
上川郡東神楽町基線4号,15500000,15000000,2023/9/7,既存住宅,宅地 / 指定無,1061.99,,224.77,8部屋 - ７ＬＤＫ,1999.0
上川郡美瑛町西町1丁目2番13号,8000000,8000000,2023/9/8,既存住宅,宅地 / 近隣商業地域,479.61,,158.22,5部屋 - ４ＬＤＫ,1993.0
上川郡鷹栖町北野東4条2丁目2026番598(住居表示:5番14号)【2】,6300000,5800000,2023/9/7,既存住宅,宅地 / 第１種中高層住居専用地域,230.88,,102.06,5部屋 - ４ＬＤＫ,1992.0
上川郡美瑛町寿町1丁目1-30,5500000,5500000,2023/9/6,既存住宅,宅地 / 第２種住居地域,258.76,,93.96,5部屋 - ４ＬＤＫ,1984.0
上川郡美瑛町字新星第3,38500000,46500000,2023/9/5,既存住宅,宅地・山林 / 指定無,20259.14,,227.71,8部屋 - ８ＳＬＤＫ,1998.0
上川郡和寒町,1500000,1500000,2023/9/1,既存住宅,宅地 / 指定無,328.74,,72.09,4部屋 - ３ＬＤＫ,1977.0
上川郡東神楽町382,5200000,4500000,2023/8/31,既存住宅,宅地 /,1289.94,,105.3,5部屋 - ４ＬＤＫ,1978.0
士別市西3条17丁目3141-246,12000000,12000000,2023/8/28,既存住宅,宅地 / 第１種低層住居専用地域,476.0,,153.09,6部屋 - ５ＳＬＤＫ,1998.0
空知郡上富良野町新町1丁目1086-253､1086-260(住居表示:8-20),7500000,7500000,2023/8/28,既存住宅,宅地 / 第２種中高層住居専用地域,333.07,,75.75,2部屋 - ２ＬＤＫ,2001.0
旭川市緑が丘東4条1丁目,14330000,14330000,2023/8/29,既存住宅,宅地 / 第１種低層住居専用地域,246.02,,108.3,6部屋 - ４ＳＬＤＫ,1984.0
旭川市緑が丘南1条1丁目6番4号,16800000,16800000,2023/8/28,既存住宅,宅地 / 第１種低層住居専用地域,254.54,,109.55,4部屋 - ４ＬＤＫ,1993.0
勇払郡占冠村字下トマム2271番1外2筆,4500000,4500000,2023/8/28,既存住宅,原野 / 指定無,32545.21,,147.39,5部屋 - ５ＬＤＫ,1992.0
士別市東3条16丁目,2980000,2980000,2023/8/28,既存住宅,宅地 / 第２種中高層住居専用地域,504.0,,137.19,6部屋 - ６ＬＤＫ,1977.0
富良野市緑町15番58号,3800000,3300000,2023/8/26,既存住宅,宅地 / 第２種中高層住居専用地域,283.63,,79.92,3部屋 - ３ＤＫ,1971.0
空知郡上富良野町大町2丁目3番25号,3000000,3000000,2023/8/26,既存住宅,宅地 / 第２種住居地域,138.9,,178.48,4部屋 - ４ＬＤＫ,1975.0
富良野市東麻町5-15,3500000,3500000,2023/8/21,既存住宅,宅地 / 第１種低層住居専用地域,168.96,,54.5,3部屋 - ３ＬＤＫ,1973.0
上川郡東神楽町ひじり野北1条5丁目2番9号,17980000,17500000,2023/8/19,既存住宅,宅地 / 第１種低層住居専用地域,237.6,,121.5,4部屋 - ４ＳＬＤＫ,1992.0
上川郡上川町本町154番3,5000000,4000000,2023/8/15,既存住宅,宅地 / 第１種住居地域,335.52,,144.9,5部屋 - ４ＬＤＫ,1990.0
士別市東3条11丁目,6000000,6000000,2023/8/10,既存住宅,宅地 / 第１種中高層住居専用地域,370.3,,109.35,5部屋 - ５ＬＤＫ,1976.0
名寄市字緑丘5-22,5000000,5000000,2023/8/10,既存住宅,宅地 / 第１種中高層住居専用地域,264.45,,103.34,5部屋 - ４ＳＬＤＫ,1999.0
上川郡鷹栖町北野西5条1丁目214番地298(1番7号),2800000,2800000,2023/8/10,既存住宅,宅地 / 第１種住居地域,237.94,,100.44,4部屋 - ４ＬＤＫ,1983.0
旭川市緑が丘南1条2丁目2番10号,12800000,11800000,2023/8/8,既存住宅,宅地 / 第１種低層住居専用地域,224.5,,96.39,2部屋 - ２ＬＤＫ,1991.0
空知郡中富良野町東4線北10号,9000000,9000000,2023/8/6,既存住宅,宅地 / 指定無,2483.23,,143.03,7部屋 - ７ＬＤＫ,1980.0
上川郡東川町北町5丁目1番11号,12000000,12000000,2023/8/5,既存住宅,宅地 / 指定無,338.35,,110.43,3部屋 - ４ＬＤＫ,1998.0
上川郡鷹栖町北野西5条1丁目2-19,15900000,15900000,2023/7/28,既存住宅,宅地 / 第２種中高層住居専用地域,258.39,,91.91,4部屋 - ３ＬＤＫ,2012.0
上川郡美瑛町寿町4丁目4-3,10800000,10800000,2023/7/31,既存住宅,宅地 / 第２種中高層住居専用地域,399.76,,125.32,- ６ＬＤＫ,1973.0
空知郡中富良野町鹿討農場字中富良野原野2607番5,6800000,7800000,2023/7/30,既存住宅,宅地 / 指定無,931.39,,144.62,5部屋 - ５ＬＤＫ,1994.0
上川郡東神楽町ひじり野南2条3丁目1番17号,11300000,10000000,2023/7/27,既存住宅,宅地 / 第１種低層住居専用地域,243.2,,98.82,3部屋 - ３ＬＤＫ,1991.0
士別市東2条2丁目,8800000,8800000,2023/7/27,既存住宅,宅地 / 第１種住居地域,254.38,,205.36,6部屋 - ６ＬＤＫ,1997.0
空知郡中富良野町本町4番26号,6800000,7800000,2023/7/17,既存住宅,宅地 / 指定無,277.7,,138.2,5部屋 - ５ＬＤＫ,1990.0
旭川市緑が丘南2条2丁目4番5号,16800000,16800000,2023/7/16,既存住宅,宅地 / 第１種低層住居専用地域,257.3,,115.02,4部屋 - ４ＬＤＫ,1990.0
富良野市春日町1番5号、8号,2800000,2000000,2023/7/13,既存住宅,宅地 / 第１種住居地域,277.69,,132.84,5部屋 - ４ＬＤＫ,1950.0
上川郡東神楽町ひじり野南3条4丁目2番9号,13500000,13500000,2023/7/13,既存住宅,宅地 /,297.3,,151.33,6部屋 - ５ＬＤＫ,1999.0
旭川市末広東3条7丁目2-24,16280000,16280000,2023/7/11,既存住宅,宅地 / 第１種低層住居専用地域,236.36,,109.75,5部屋 - ４ＬＤＫ,1990.0
上川郡鷹栖町9線2号4番地,4500000,3800000,2023/7/7,既存住宅,宅地 / 指定無,352.94,,106.71,4部屋 - ４ＬＤＫ,1984.0
上川郡鷹栖町北野西1条1丁目853-40､853-54(住居表示:3-13),13980000,13980000,2023/7/6,既存住宅,宅地 / 第２種中高層住居専用地域,275.53,,107.23,4部屋 - ４ＬＤＫ,1997.0
旭川市緑が丘南3条1丁目2-14,14100000,14100000,2023/7/4,既存住宅,宅地 / 第１種低層住居専用地域,246.9,,147.98,5部屋 - ５ＬＤＫ,1998.0
上川郡鷹栖町北野東4条2丁目2026番523(住居表示:2番8号),15980000,15500000,2023/7/3,既存住宅,宅地 / 第１種中高層住居専用地域,268.14,,113.4,3部屋 - ３ＳＬＤＫ,1991.0
上川郡鷹栖町9線6号,3500000,3500000,2023/6/30,既存住宅,宅地・畑 / 指定無,2682.88,,119.07,5部屋 - ５ＬＤＫ,1975.0
上川郡美瑛町丸山2丁目7番30号,8600000,8600000,2023/6/30,既存住宅,宅地 / 第２種中高層住居専用地域,509.62,,221.94,- ５ＳＬＤＫ,1985.0
上川郡鷹栖町南1条2丁目3番23号,21300000,21000000,2023/6/29,既存住宅,宅地 / 第２種中高層住居専用地域,384.32,,143.13,4部屋 - ４ＳＬＤＫ,2003.0
上川郡東神楽町南1条西3丁目,4500000,4500000,2023/6/27,既存住宅,宅地 / 第１種住居地域,291.94,,118.82,6部屋 - ５ＬＤＫ,1978.0
士別市大通北9丁目80番19,10800000,10400000,2023/6/26,既存住宅,宅地 / 第１種住居地域,379.22,,169.96,5部屋 - ５ＳＬＤＫ,1994.0
上川郡美瑛町北町1丁目16-8,17000000,17000000,2023/6/19,既存住宅,宅地 / 第１種中高層住居専用地域,383.54,,103.09,3部屋 - ３ＬＤＫ,2004.0
上川郡鷹栖町北野東5条3丁目7番14号,17800000,17800000,2023/6/17,既存住宅,宅地 / 第１種低層住居専用地域,261.07,,133.44,5部屋 - ４ＬＤＫ,2006.0
上川郡当麻町3条西3丁目,4500000,4500000,2023/6/14,既存住宅,宅地 / 指定無,277.4,,115.09,4部屋 - ３ＬＤＫ,1975.0
富良野市字西達布2175番11,1000000,300000,2023/6/14,既存住宅,宅地 / 指定無,631.4,,122.42,5部屋 - ５ＬＤＫ,1955.0
名寄市字徳田16-19,8500000,8000000,2023/6/14,既存住宅,宅地 / 工業地域,277.68,,88.29,- ４ＬＤＫ,1999.0
勇払郡占冠村中央,1000000,800000,2023/6/12,既存住宅,宅地 / 指定無,532.0,,155.57,6部屋 - ５ＬＤＫ,1991.0
上川郡東神楽町南1条東2丁目7-27,22800000,22800000,2023/6/8,既存住宅,宅地 / 第２種中高層住居専用地域,485.94,,148.76,6部屋 - ５ＳＬＤＫ,2013.0
旭川市緑が丘南1条2丁目3番3891(3番24号),12500000,12500000,2023/6/4,既存住宅,宅地 / 第１種低層住居専用地域,263.85,,103.27,4部屋 - ４ＬＤＫ,1991.0
上川郡美瑛町大町2丁目541番､542番(住所表示:2丁目3番15号),24800000,22500000,2023/6/1,既存住宅,宅地 / 第１種中高層住居専用地域,630.4,,146.55,4部屋 - ４ＳＬＤＫ,1999.0
空知郡上富良野町泉町2丁目701-70(住居表示:1番12号),16800000,16200000,2023/5/27,既存住宅,宅地 / 第１種住居地域,267.79,,119.06,4部屋 - ４ＬＤＫ,1987.0
上川郡比布町新町5丁目,2800000,2600000,2023/5/29,既存住宅,宅地 / 指定無,382.76,,134.56,5部屋 - ４ＳＬＤＫ,1983.0
上川郡東神楽町ひじり野北2条1丁目95-138,12800000,11600000,2023/5/29,既存住宅,宅地 / 第１種低層住居専用地域,244.8,,114.03,5部屋 - ４ＬＤＫ,1994.0
富良野市字下御料,85000000,63000000,2023/5/28,既存住宅,宅地 / 田園住居地域,1200.08,,140.77,5部屋 - ５ＬＤＫ,1994.0
上川郡美瑛町字旭123番122番(字旭第四),5200000,4200000,2023/5/24,既存住宅,宅地 / 指定無,1708.25,,90.72,7部屋 - ７ＤＫ,1947.0
上川郡上川町南町1040番,13000000,12250000,2023/5/17,既存住宅,宅地 / 商業地域,343.03,,149.05,5部屋 - ３ＳＬＤＫ,2008.0
旭川市末広東2条10丁目7番13号,14800000,14800000,2023/5/15,既存住宅,宅地 / 第１種低層住居専用地域,283.75,,128.6,3部屋 - ３ＳＬＤＫ,1989.0
上川郡東神楽町ひじり野南3条1丁目10番14(住居表示:10番14号),22800000,22800000,2023/5/13,既存住宅,宅地 / 第１種低層住居専用地域,260.39,,130.44,4部屋 - ３ＬＤＫ,2004.0
旭川市緑が丘南3条2丁目,14800000,14800000,2023/5/12,既存住宅,宅地 / 第１種低層住居専用地域,221.44,,93.15,4部屋 - ４ＬＤＫ,1991.0
上川郡美瑛町字置杵牛中央,4800000,4800000,2023/5/11,既存住宅,宅地 / 指定無,2782.5,,144.18,6部屋 - ６ＬＤＫ,1934.0
旭川市末広東3条6丁目1番12号,14350000,14350000,2023/5/11,既存住宅,宅地 / 第１種低層住居専用地域,251.53,,106.11,6部屋 - ５ＬＤＫ,1993.0
富良野市弥生町3番104号,12000000,10500000,2023/5/9,既存住宅,宅地 / 第１種住居地域,264.46,,61.56,2部屋 - ２ＬＤＫ,1991.0
旭川市末広東1条8丁目4-15,6800000,6800000,2023/4/28,既存住宅,宅地 / 第１種低層住居専用地域,270.0,,99.06,- ５ＬＤＫ,1974.0
上川郡当麻町3条西4丁目390番12(住居表示:15番26号)【2】,4000000,3200000,2023/4/27,既存住宅,宅地 / 指定無,209.9,,93.96,5部屋 - ４ＬＤＫ,1975.0
富良野市東麻町1154番277(住居表示7番14号),10800000,10800000,2023/4/27,既存住宅,宅地 / 第１種低層住居専用地域,367.5,,105.54,4部屋 - ４ＬＤＫ,1974.0
上川郡鷹栖町北野西5条1丁目2番4号,3000000,3000000,2023/4/27,既存住宅,宅地 / 第２種中高層住居専用地域,237.89,,134.86,6部屋 - ５ＬＤＫ,1980.0
富良野市東山25番地,4500000,4500000,2023/4/26,既存住宅,宅地 / 指定無,1927.75,,144.18,4部屋 - ４ＬＤＫ,1988.0
士別市東5条2丁目,4500000,3000000,2023/4/25,既存住宅,宅地 / 第２種中高層住居専用地域,290.9,,203.31,8部屋 - ５ＳＬＤＫ,1974.0
富良野市山部西町7番22号,2500000,1000000,2023/4/21,既存住宅,宅地 / 指定無,464.61,,91.65,3部屋 - ３ＬＤＫ,1969.0
富良野市西町2-38,8500000,8500000,2023/4/18,既存住宅,宅地 / 第１種中高層住居専用地域,288.49,,118.41,- ５ＬＤＫ,1989.0
富良野市北の峰町26番16(住居表示),34000000,27000000,2023/4/13,既存住宅,宅地 / 第２種中高層住居専用地域,277.68,,108.06,4部屋 - 3LDK - 3LDK,1994.0
旭川市末広東2条8丁目8番11号,6900000,6900000,2023/4/13,既存住宅,宅地 / 第１種低層住居専用地域,191.8,,97.6,4部屋 - ４ＬＤＫ,1989.0
空知郡上富良野町中町3丁目,24800000,24800000,2023/4/12,既存住宅,宅地 / 第１種住居地域,388.79,,231.4,5部屋 - ５ＳＬＤＫ,2014.0
名寄市西15条南6丁目2-2,14980000,14980000,2023/4/7,既存住宅,宅地 / 第１種低層住居専用地域,289.62,,81.01,4部屋 - ３ＬＤＫ,1994.0
士別市東8条北3丁目2613-15,2000000,1800000,2023/3/31,既存住宅,宅地 / 第１種中高層住居専用地域,248.99,,93.96,- ４ＬＤＫ,1980.0
上川郡愛別町字南町7番12【2】,3900000,3800000,2023/4/2,既存住宅,宅地 / 指定無,347.13,,76.18,3部屋 - ２ＬＤＫ,1984.0
空知郡中富良野町東町3番28,15800000,15800000,2023/3/31,既存住宅,宅地 /,240.0,,111.78,4部屋 - ４ＬＤＫ,2004.0
上川郡東川町南町3丁目,23000000,23000000,2023/3/30,既存住宅,宅地 / 第１種低層住居専用地域,378.05,,158.02,-,2007.0
旭川市末広東3条2丁目,12880000,12880000,2023/3/30,既存住宅,宅地 / 第２種中高層住居専用地域,157.07,,108,5部屋 - ４ＳＬＤＫ,1988.0
旭川市末広東2条10丁目6番10号,13800000,13800000,2023/3/29,既存住宅,宅地 / 第１種低層住居専用地域,300.0,,96.88,5部屋 - ４ＬＤＫ,2000.0
上川郡美瑛町中町2丁目245-13(住居表示:3番31号)【2】,4600000,3800000,2023/3/23,既存住宅,宅地 / 第１種住居地域,277.68,,82.62,5部屋 - ４ＬＤＫ,1974.0
上川郡当麻町4条東2丁目11番30号(住居表示),7200000,7000000,2023/3/21,既存住宅,宅地 /,404.88,,134.05,6部屋 - ５ＬＤＫ,1984.0
富良野市字西麓郷の1,26000000,20000000,2023/3/20,既存住宅,宅地 / 指定無,3950.19,,188.8,6部屋 - ６ＬＤＫ,2011.0
東川町西町4丁目41番37,23800000,23800000,2023/3/20,既存住宅,宅地 /,236.36,,123.38,3部屋 - ３ＬＤＫ,1996.0
上川郡美瑛町美馬牛新栄,78800000,76000000,2023/3/19,既存住宅,宅地 / 指定無,10547.87,,152.99,4部屋 - ４ＳＬＤＫ,2013.0
上川郡東川町西町5丁目5-1,23300000,22000000,2023/3/17,既存住宅,宅地 / 指定無,332.35,,186.16,5部屋 - ５ＬＤＫ,2005.0
上川郡東神楽町ひじり野南1条4丁目62番175(住居表示:1番8号)【2・,11500000,10500000,2023/3/11,既存住宅,宅地 / 第１種低層住居専用地域,234.0,,109.75,5部屋 - ４ＳＬＤＫ,1991.0
富良野市栄町1番25,2500000,1300000,2023/3/7,既存住宅,宅地 / 近隣商業地域,157.7,,146.67,8部屋 - ８ＤＫ,1963.0
上川郡東神楽町ひじり野北2条2丁目1-9,15800000,15500000,2023/3/7,既存住宅,宅地 / 第１種低層住居専用地域,238.0,,76.2,2部屋 - 2LDK - 2LDK,1991.0
士別市東1条北3丁目1,13990000,13990000,2023/3/6,既存住宅,宅地 / 第１種住居地域,241.32,,104.49,5部屋 - ４ＬＤＫ,1976.0
上川郡愛別町字北町248番17,1000000,1000000,2023/3/4,既存住宅,宅地 / 指定無,358.24,,97.7,5部屋 - ４ＬＤＫ,1974.0
上川郡東川町南町1丁目165-54(住居表示8番15号),28800000,28800000,2023/3/3,既存住宅,宅地 / 指定無,365.63,,125.24,5部屋 - ５ＬＤＫ,2017.0
上川郡東川町西町6丁目20番26号,17800000,17800000,2023/3/2,既存住宅,宅地 / 指定無,394.6,,115.1,3部屋 - ３ＬＤＫ,2002.0
旭川市末広東2条8丁目6番4号,17680000,17680000,2023/2/28,既存住宅,宅地 / 第１種低層住居専用地域,264.43,,132.49,5部屋 - ４ＬＤＫ,1995.0
"上川郡比布町2225番38,63,66,72(住居表示:北4線5号)",5100000,4500000,2023/2/28,既存住宅,原野 / 指定無,899.0,,179.82,2部屋 - ２ＳＬＤＫ,1995.0
旭川市末広東3条6丁目20番(住居表示:1-21),14980000,14980000,2023/2/27,既存住宅,宅地 / 第１種低層住居専用地域,251.53,,98.81,4部屋 - ４ＬＤＫ,1988.0
上川郡比布町東町2丁目487番150(住居表示:8番7号)【2】,2800000,2700000,2023/2/26,既存住宅,宅地 / 指定無,393.0,,102.06,5部屋 - ４ＬＤＫ,1979.0
富良野市東麻町1154番338,2000000,2000000,2023/2/18,既存住宅,宅地 / 第１種低層住居専用地域,168.96,,54.5,3部屋 - ３ＬＤＫ,1973.0
名寄市西十条南4丁目2-22,12800000,12800000,2023/2/23,既存住宅,宅地 / 第１種低層住居専用地域,242.95,,114.75,4部屋 - ４ＬＤＫ,1981.0
上川郡愛別町字東町829-14,3700000,3700000,2023/2/24,既存住宅,宅地 / 指定無,856.86,,98.82,5部屋 - ４ＬＤＫ,1980.0
富良野市桂木町4-80,13500000,13500000,2023/2/24,既存住宅,宅地 / 第２種中高層住居専用地域,403.76,,77.76,5部屋 - ４ＬＤＫ,1983.0
上川郡比布町緑町3丁目2番123(住居表示:5番43号),8000000,8000000,2023/2/20,既存住宅,宅地 /,472.42,,150.66,6部屋 - ５ＬＤＫ,1996.0
士別市西3条12丁目,2500000,2500000,2023/2/21,既存住宅,宅地 / 第１種低層住居専用地域,1011.96,,166.05,10部屋 - ８ＬＤＫ,1965.0
旭川市末広東3条2丁目2番17号,51500000,42500000,2023/2/7,既存住宅,宅地 / 第２種中高層住居専用地域,943.06,,264.25,6部屋 - ５ＳＬＤＫ,2006.0
空知郡上富良野町宮町3丁目7-13,19800000,19700000,2023/1/31,既存住宅,宅地 / 第１種住居地域,277.42,,222.32,8部屋 - ７ＳＬＤＫ,2003.0
旭川市末広東1条5丁目3番15号,4800000,4800000,2023/1/31,既存住宅,宅地 / 第１種低層住居専用地域,179.99,,80.19,5部屋 - ４ＬＤＫ,1974.0
富良野市西町2番53号,15800000,14000000,2023/1/29,既存住宅,宅地 / 第１種中高層住居専用地域,246.45,,99.36,3部屋 - ３ＬＤＫ,1988.0
上川郡東川町南町4丁目,24800000,24800000,2023/1/29,既存住宅,宅地 / 指定無,351.58,,130.61,5部屋 - ５ＬＤＫ,2007.0
空知郡上富良野町東4線北26号,32800000,32000000,2023/1/19,既存住宅,宅地 /,3062.5,,106,3部屋 - ２ＬＤＫ,2017.0
富良野市西町1番72号,15500000,15000000,2023/1/18,既存住宅,宅地 / 第１種中高層住居専用地域,247.96,,102.26,- ３ＬＤＫ,1992.0
富良野市住吉町3番21号,12000000,10500000,2023/1/16,既存住宅,宅地 / 第１種低層住居専用地域,276.15,,103.39,4部屋 - ４ＬＤＫ,1983.0
上川郡東神楽町ひじり野南3条1丁目5番17,14900000,14900000,2023/1/10,既存住宅,宅地 / 第１種低層住居専用地域,260.39,,114.27,4部屋 - ４ＬＤＫ,2004.0
富良野市西町1-71,13500000,13500000,2023/1/6,既存住宅,宅地 / 第１種中高層住居専用地域,326.89,,106.92,4部屋 - ３ＬＤＫ,1993.0
名寄市西8条南11丁目55-47,7000000,7000000,2023/1/6,既存住宅,宅地 / 第２種中高層住居専用地域,386.47,,97.2,3部屋 - ３ＬＤＫ,1975.0
空知郡上富良野町緑町2丁目5‐31,2580000,2500000,2026/3/18,土地,宅地 / 第１種中高層住居専用地域,276.82,,,-,
上川郡当麻町宇園別1403,1230000,1000000,2026/3/13,土地,宅地 /,203.58,,,-,
上川郡美瑛町美馬牛北2丁目1199番23､24､33､34,3500000,3500000,2026/3/3,土地,宅地 / 指定無,1193.71,,,-,
富良野市瑞穂町1157番635,3500000,5500000,2026/2/26,土地,宅地 / 第１種低層住居専用地域,210.04,,,-,
富良野市扇町11242-48,8980000,8980000,2026/2/25,土地,宅地 / 第２種中高層住居専用地域,317.34,,,-,
上川郡東川町北町8丁目570番5,12800000,12800000,2026/2/17,土地,宅地 / 指定無,595.23,,,-,
上川郡比布町基線9号(1385番3),2500000,1600000,2026/2/6,土地,宅地 / 指定無,2163.3,,,-,
上川郡美瑛町旭町4丁目2番8･11【2】,4500000,4500000,2026/1/14,土地,宅地 / 第１種低層住居専用地域,432.68,,,-,
上川郡当麻町4条西4丁目1163番27【2】,600000,600000,2026/1/16,土地,宅地 / 指定無,214.88,,,-,
上川郡美瑛町寿町4丁目11番870､11番905,8000000,6500000,2026/1/30,土地,宅地 / 第２種中高層住居専用地域,552.38,,,-,
上川郡鷹栖町北野西3条1丁目5番11号(住居表示),11230000,10500000,2026/1/27,土地,宅地 / 第２種中高層住居専用地域,952.41,,,-,
上川郡美瑛町丸山2丁目8番33､35､82､83,19000000,19000000,2026/1/19,土地,原野 / 第２種中高層住居専用地域,1750.0,,,-,
上川郡美瑛町旭町1丁目9番7号,1880000,1210000,2026/1/16,土地,宅地 / 第１種低層住居専用地域,200.17,,,-,
士別市大通東1丁目1602番27､1602番132,3300000,3000000,2026/1/14,土地,宅地 / 近隣商業地域,322.3,,,-,
上川郡美瑛町花園二丁目9084番7､9084番8,5200000,5200000,2025/12/25,土地,宅地 / 第１種中高層住居専用地域,690.24,,,-,
上川郡東川町西6号北41番地,19800000,19000000,2025/12/25,土地,宅地 /,2931.71,,,-,
上川郡鷹栖町北野西4条1丁目,6000000,6000000,2025/12/22,土地,宅地 / 第２種中高層住居専用地域,640.85,,,-,
空知郡中富良野町西町4-4,5500000,5000000,2025/12/17,土地,宅地 / 指定無,302.03,,,-,
旭川市末広東2条8丁目2443番41,5700000,5400000,2025/12/11,土地,宅地 / 第１種低層住居専用地域,280.0,,,-,
上川郡鷹栖町北野西3条1丁目,7300000,7300000,2025/11/19,土地,宅地 / 第２種中高層住居専用地域,648.57,,,-,
上川郡美瑛町丸山1丁目102番23,4000000,4000000,2025/12/1,土地,宅地 / 第２種中高層住居専用地域,335.52,,,-,
空知郡上富良野町富町1丁目1082番173,1500000,600000,2025/11/18,土地,宅地 / 第１種中高層住居専用地域,236.63,,,-,
士別市西3条5丁目,500000,500000,2025/11/14,土地,雑種地 / 第１種中高層住居専用地域,1541.13,,,-,
上川郡当麻町3条東3丁目ハートフルタウンとうま㉖,3137000,3137000,2025/11/10,土地,宅地 / 指定無,287.32,,,-,
上川郡東川町南町1丁目1252番9,10000000,10000000,2025/11/12,土地,宅地 / 指定無,309.08,,,-,
空知郡中富良野町南町8-18、8-19,8000000,7300000,2025/11/11,土地,宅地 / 指定無,555.39,,,-,
上川郡東神楽町北1条西1-4-20 土地,8500000,8500000,2025/11/7,土地,宅地 / 第２種中高層住居専用地域,449.71,,,-,
士別市西5条11丁目195番15,200000,200000,2025/11/7,土地,宅地 / 第１種住居地域,514.64,,,-,
上川郡美瑛町大町1丁目,5050000,5050000,2025/11/1,土地,宅地 / 第１種中高層住居専用地域,309.06,,,-,
旭川市末広東2条4丁目,4880000,4500000,2025/10/31,土地,雑種地 / 準住居地域,202.0,,,-,
旭川市末広東2条4丁目184番45.46,7300000,7300000,2025/10/24,土地,宅地 / 第１種低層住居専用地域,326.0,,,-,
上川郡鷹栖町7279番1、7280番1,1700000,1400000,2025/10/20,土地,畑 / 指定無,1188.69,,,-,
旭川市末広東2条3丁目123番 2区画,6700000,6700000,2025/10/17,土地,宅地 / 第２種中高層住居専用地域,267.76,,,-,
旭川市末広東2条3丁目123番88、89,13400000,13400000,2025/10/17,土地,宅地 / 第２種中高層住居専用地域,535.52,,,-,
富良野市春日町194番387・194番388,5500000,6000000,2025/10/10,土地,宅地 / 第２種低層住居専用地域,333.97,,,-,
旭川市末広東2条9丁目4-4,4900000,4900000,2025/10/5,土地,宅地 / 第１種低層住居専用地域,277.75,,,-,
空知郡上富良野町中町2丁目547,5100000,5100000,2025/10/2,土地,宅地 / 商業地域,280.18,,,-,
空知郡上富良野町本町5丁目1399-20,950000,100000,2025/9/19,土地,宅地 / 第１種中高層住居専用地域,176.47,,,-,
上川郡比布町基線9号(1385番3),3000000,3000000,2025/10/2,土地,宅地 / 指定無,2163.3,,,-,
旭川市末広東2条2丁目108-152,8330000,8300000,2025/9/30,土地,宅地 / 第２種中高層住居専用地域,353.15,,,-,
上川郡鷹栖町13線16号,1800000,1800000,2025/9/30,土地,宅地 / 指定無,1509.93,,,-,
上川郡当麻町4条西3丁目16番17号,1300000,1300000,2025/9/30,土地,宅地 / 指定無,472.09,,,-,
上川郡美瑛町南町二丁目4番20号,3000000,3000000,2025/9/29,土地,宅地 / 第１種中高層住居専用地域,428.72,,,-,
上川郡美瑛町南町3丁目11番312,5000000,5000000,2025/9/27,土地,宅地 / 第１種中高層住居専用地域,608.76,,,-,
上川郡美瑛町旭町1丁目10-4､10-10,2200000,2200000,2025/9/26,土地,宅地 / 第１種低層住居専用地域,251.24,,,-,
上川郡美瑛町栄町4丁目,2700000,2700000,2025/9/25,土地,宅地 / 第１種住居地域,227.24,,,-,
上川郡美瑛町美馬牛北2丁目,12500000,12500000,2025/9/24,土地,原野 / 指定無,11769.34,,,-,
上川郡当麻町5条東4丁目,2000000,1800000,2025/9/22,土地,雑種地 / 指定無,290.0,,,-,
富良野市山部西町2290番14,4900000,4900000,2025/9/22,土地,宅地 / 都市計画区域外,465.61,,,-,
上川郡当麻町6条東3丁目2,4900000,3800000,2025/9/10,土地,宅地 / 指定無,990.93,,,-,
富良野市錦町1361番56･1361番239【2】,6500000,7000000,2025/9/19,土地,宅地 / 第２種中高層住居専用地域,485.95,,,-,
上川郡美瑛町大町1丁目,5350000,5350000,2025/8/31,土地,宅地 / 第１種中高層住居専用地域,308.99,,,-,
上川郡東川町ﾉｶﾅﾝ1420-1他,3800000,3500000,2025/8/30,土地,山林 / 指定無,23907.0,,,-,
上川郡美瑛町丸山1丁目,7450000,7450000,2025/8/30,土地,宅地 / 第２種中高層住居専用地域,493.05,,,-,
上川郡東川町西6号北41番地,19800000,19000000,2025/8/28,土地,宅地 /,2931.71,,,-,
上川郡当麻町開明2区,2800000,2800000,2025/8/28,土地,/,28151.0,,,-,
旭川市末広東2条2丁目108-112,4500000,4500000,2025/8/26,土地,田 / 第２種中高層住居専用地域,233.0,,,-,
上川郡美瑛町ｳﾊﾞｸﾍﾞﾂ788-215(住所表示:宇莫別第二),7350000,6800000,2025/8/24,土地,宅地 / 指定無,1654.89,,,-,
"上川郡東神楽町北3条東2丁目355番23,355番79",4220000,4000000,2025/8/19,土地,宅地 / 第２種中高層住居専用地域,309.99,,,-,
上川郡鷹栖町2823-2,1000000,500000,2025/8/19,土地,山林 / 指定無,27117.0,,,-,
上川郡鷹栖町北野東3条2丁目,1900000,1900000,2025/8/18,土地,宅地 / 第１種中高層住居専用地域,360.17,,,-,
士別市西2条2丁目1番21,1200000,1200000,2025/8/8,土地,宅地 / 第１種中高層住居専用地域,246.0,,,-,
旭川市永山北2条11丁目17番12他3筆,10460000,10000000,2025/8/7,土地,宅地 / 工業地域,1384.21,,,-,
上川郡美瑛町旭町1丁目5番11､12,4500000,4500000,2025/7/31,土地,宅地 / 第１種住居地域,478.7,,,-,
空知郡中富良野町南町7-14,5000000,4500000,2025/7/15,土地,宅地 / 指定無,277.69,,,-,
